id_venta,Vehiculo,Nombre,Apellidos,DNI,Licencia,Fecha_Nacimiento,Genero,id_Sucursal,Empleado,Dias,FechaPago,Monto_total
848,Grand Vitara,Rhett,Haskins,692-12-8968,03-1770829,08/03/1975,M,2,Rhett Haskins,11,29/12/2022,$17133.61
849,S-Series,Arther,Kift,417-10-1561,07-8077518,28/10/1975,M,2,Arther Kift,5,01/08/2023,$9006.96
850,R8,Marcie,Roeby,236-72-8635,83-2823472,02/12/1991,F,3,Marcie Roeby,6,18/11/2022,$19215.29
851,Camaro,Daphna,Mangam,166-11-8243,16-4816999,05/10/2004,F,4,Daphna Mangam,3,21/02/2022,$9184.48
852,SLK-Class,Leigh,Brandli,894-03-4137,26-4744591,11/04/1969,M,6,Leigh Brandli,7,01/04/2023,$19131.90
853,Cooper,Bradford,Ledbetter,715-74-8537,17-4383122,08/08/1955,M,3,Bradford Ledbetter,3,28/05/2022,$5565.96
854,Accord,Pier,Dunne,365-54-0871,64-6867210,24/08/1969,F,2,Pier Dunne,5,04/04/2023,$18108.31
855,Explorer,Dudley,Fishwick,137-19-6471,03-1358873,28/09/1983,M,6,Dudley Fishwick,4,24/07/2022,$908.41
856,Excel,Jessamyn,Adrain,631-83-8984,78-8403537,28/06/1965,F,5,Jessamyn Adrain,13,25/12/2022,$11300.51
857,Sable,Gae,Muzzini,110-55-0047,61-5184387,11/05/1953,F,4,Gae Muzzini,5,06/07/2022,$11906.71
858,Forester,Rubina,Rosenshine,198-28-2883,76-7576957,02/03/1990,F,5,Rubina Rosenshine,13,17/09/2023,$18840.19
859,Escalade,Guinna,Lumbley,632-34-9654,59-9300568,20/01/1964,F,6,Guinna Lumbley,14,12/08/2022,$6953.80
860,Firefly,Rossy,Gaspar,860-41-7997,70-2467665,06/05/1995,M,2,Rossy Gaspar,15,20/07/2023,$18667.88
861,Coupe GT,Killie,Gonzalo,297-65-8816,71-9506507,17/02/1995,M,2,Killie Gonzalo,3,14/12/2022,$12568.55
862,Malibu,Tami,Kernar,710-96-4718,06-3123442,28/10/1992,F,2,Tami Kernar,14,10/04/2023,$17479.57
863,Maxima,Arnold,Habens,717-58-7716,02-0100588,04/11/1985,M,4,Arnold Habens,11,25/12/2022,$19902.52
864,XC70,Adrea,Drinan,444-64-5854,04-3823817,12/01/1955,F,3,Adrea Drinan,15,18/08/2023,$9906.78
865,Silverado 1500,Myrta,Stiegar,691-38-8647,34-6280676,23/07/1966,F,1,Myrta Stiegar,7,22/07/2023,$19749.09
866,1500 Club Coupe,Jemima,Julien,118-59-4539,86-1590510,14/04/1961,F,6,Jemima Julien,14,25/10/2022,$14874.96
867,525,York,Walworth,418-56-5390,02-9237691,17/06/1950,M,1,York Walworth,11,09/02/2023,$6823.43
868,62,Haily,Bakesef,695-80-3977,18-5336409,22/03/1965,F,4,Haily Bakesef,1,04/04/2023,$7866.24
869,CLK-Class,Emmaline,Imrie,679-64-6306,32-8080885,08/05/1983,F,6,Emmaline Imrie,3,15/01/2023,$15880.05
870,Escape,Friederike,Sugden,290-25-7281,81-2862918,07/08/1988,F,5,Friederike Sugden,2,19/06/2022,$19050.28
871,Malibu,Lacie,Gleeton,640-45-6522,89-4059430,02/05/1956,F,3,Lacie Gleeton,4,23/06/2022,$1404.32
872,Pajero,Judy,Tremellan,289-79-6817,98-2317650,12/09/1998,F,3,Judy Tremellan,9,24/08/2022,$1962.18
873,Celica,Barnie,Kabisch,592-14-6084,13-7876169,28/04/1963,M,3,Barnie Kabisch,3,21/04/2023,$843.71
874,NSX,Binny,Bewley,481-91-4812,56-1209240,17/09/1976,F,1,Binny Bewley,5,27/09/2023,$11192.90
875,Neon,Keene,Chomiszewski,133-93-0636,02-5285611,06/06/1996,M,3,Keene Chomiszewski,3,22/05/2023,$8668.58
876,B-Series,Kim,Langdale,388-70-8889,79-1399531,07/07/1993,M,4,Kim Langdale,1,28/03/2023,$14172.42
877,CR-V,Honey,Stains,494-10-4737,60-0895170,01/05/1978,F,2,Honey Stains,10,28/02/2022,$4474.84
878,Aerostar,Gwyn,Neill,163-65-3517,37-4411582,06/06/1963,F,2,Gwyn Neill,5,23/09/2022,$12999.72
879,5000S,Hannah,Sneller,295-31-8948,65-6985170,15/09/2003,F,2,Hannah Sneller,7,07/01/2022,$16730.05
880,F350,Malvin,Goodbanne,295-17-2757,22-8559281,03/03/1960,M,3,Malvin Goodbanne,15,11/03/2023,$13240.72
881,Camry,Pavlov,Hinchon,580-42-5608,60-9793648,27/12/1981,M,6,Pavlov Hinchon,6,04/07/2022,$17623.02
882,LSS,Lacy,Barnett,411-17-9987,36-3563066,06/03/1994,F,4,Lacy Barnett,6,12/06/2023,$1860.49
883,W123,Darline,Tomala,631-80-0303,21-8582786,28/08/1995,F,1,Darline Tomala,14,05/05/2022,$13369.04
884,Patriot,Cory,Franceschielli,843-94-4309,89-2609327,17/11/1980,F,6,Cory Franceschielli,2,13/04/2022,$2162.32
885,Quattro,Caryl,Bedle,568-75-3349,41-5890377,04/10/1966,M,6,Caryl Bedle,13,23/01/2022,$10984.95
886,X-Type,Dana,Gostick,542-68-5507,77-5294191,19/08/2003,M,3,Dana Gostick,10,09/09/2022,$16443.93
887,612 Scaglietti,Electra,Halkyard,260-26-8818,31-4565298,05/03/1990,F,1,Electra Halkyard,14,01/08/2022,$7783.51
888,TT,Dulce,Eyton,631-95-9465,90-0366377,06/05/1976,F,4,Dulce Eyton,11,15/06/2022,$2385.06
889,Yukon XL 1500,Wolfy,Aisbett,435-20-6433,60-3403279,08/11/1961,M,2,Wolfy Aisbett,1,17/01/2022,$11287.77
890,Outlander,Ianthe,Phonix,133-24-6542,53-9196872,15/05/1964,F,2,Ianthe Phonix,9,25/04/2022,$6625.90
891,X-Type,Nicoli,McEntee,383-17-4952,14-7098097,23/05/1983,F,2,Nicoli McEntee,4,19/12/2022,$6573.12
892,R32,Marni,Babbage,460-09-1229,32-8029955,22/10/1957,F,5,Marni Babbage,11,09/03/2023,$2022.10
893,Swift,Malorie,Barkas,564-97-9197,14-2370724,14/08/1970,F,4,Malorie Barkas,4,14/06/2022,$16852.68
894,Ram Van 3500,Susanna,De Brett,645-21-8355,35-8841437,18/12/1998,F,1,Susanna De Brett,14,01/01/2022,$1290.01
895,370Z,Kalila,Middiff,564-54-1480,49-4091525,19/11/1959,F,2,Kalila Middiff,6,30/08/2022,$8614.17
896,Mazda6,Phylis,Pestridge,462-52-6917,54-1705084,17/11/1984,F,6,Phylis Pestridge,14,05/07/2022,$15084.01
897,Tacoma Xtra,Sibyl,Noone,311-93-9805,72-8489469,14/03/1983,F,6,Sibyl Noone,8,30/09/2022,$9479.28
898,911,Oralle,Scimoni,521-42-8673,35-9125009,14/04/1993,F,6,Oralle Scimoni,4,21/06/2022,$18744.94
899,A8,Ethelyn,McGenn,542-95-1372,86-0463681,13/02/1977,F,1,Ethelyn McGenn,14,18/08/2022,$15128.20
900,Tundra,Kassia,Kisbee,876-89-9744,12-9695749,17/10/1977,F,4,Kassia Kisbee,5,04/04/2023,$12375.94
901,Monte Carlo,Hollis,Treasure,759-54-4013,93-6956159,15/04/2002,M,5,Hollis Treasure,7,17/08/2023,$12030.02
902,Cooper,Reinwald,Foye,793-58-5867,89-1551545,15/06/1966,M,3,Reinwald Foye,7,28/06/2023,$5094.79
903,5 Series,Gram,McManamen,657-40-2734,46-3316085,11/05/1980,M,2,Gram McManamen,7,31/03/2023,$11088.04
904,Grand Caravan,Keven,Whye,842-55-8392,88-3062906,30/01/1963,M,6,Keven Whye,11,04/05/2022,$14756.91
905,Montana,Kerwin,Sibbons,749-54-1678,68-5030343,12/02/1981,M,3,Kerwin Sibbons,11,02/07/2022,$14725.12
906,Entourage,Raine,Mincher,721-04-6232,45-7749548,25/03/1996,F,5,Raine Mincher,14,13/02/2022,$2606.37
907,Legacy,Hanni,Laslett,387-38-3030,41-8827263,24/02/1985,F,6,Hanni Laslett,15,09/01/2023,$13004.07
908,S5,Alysia,Curmi,387-45-0522,50-7812650,09/12/1958,F,5,Alysia Curmi,9,09/03/2023,$12123.51
909,MPV,Dagny,McMeekin,226-84-1453,01-0704842,24/12/1993,M,2,Dagny McMeekin,2,07/01/2022,$8588.21
910,Silverado 2500,Carola,Hadlee,665-26-3185,08-3298189,28/06/1997,F,3,Carola Hadlee,3,29/08/2022,$16058.13
911,Santa Fe,Nerta,Haswell,307-05-1078,68-6810902,22/12/1964,F,2,Nerta Haswell,13,16/10/2022,$5990.04
912,Sidekick,Hilario,Shewry,773-30-5516,41-9815562,27/10/1989,M,5,Hilario Shewry,13,13/05/2022,$18841.13
913,SLK-Class,Chucho,Jertz,789-71-9882,65-5740500,29/11/1971,M,5,Chucho Jertz,14,06/05/2022,$19011.60
914,Express 2500,Guenna,Reimer,189-13-1384,32-9821405,06/05/1953,F,3,Guenna Reimer,7,29/04/2022,$5091.18
915,LS,Andras,Charity,613-23-6499,20-6106125,05/08/1962,M,5,Andras Charity,3,24/05/2022,$13053.16
916,Fusion,Osbert,Lappin,313-73-5682,15-8100536,14/10/1976,M,4,Osbert Lappin,7,02/10/2023,$14648.22
917,9000,Crichton,Duffit,657-02-5337,97-0498105,11/01/1990,M,3,Crichton Duffit,4,19/11/2022,$4647.13
918,Dakota,Gavan,Camocke,403-28-7353,58-6768669,15/02/1991,M,6,Gavan Camocke,10,23/01/2023,$12197.08
919,XT,Bertine,Ashton,741-78-1429,94-2794109,29/05/2000,F,4,Bertine Ashton,3,04/04/2023,$12352.41
920,100,Edythe,Karpenko,790-02-3665,91-0977947,14/05/1975,F,6,Edythe Karpenko,7,26/08/2023,$1149.28
921,S-Class,Samaria,Joynt,598-09-8664,74-5111700,31/07/1998,F,2,Samaria Joynt,3,17/04/2023,$11331.63
922,Eurovan,Baron,Heddan,153-20-5292,63-9909208,17/07/1998,M,5,Baron Heddan,14,28/02/2022,$7402.49
923,M5,Jenn,Misson,166-22-8009,20-6179840,11/12/1964,F,6,Jenn Misson,12,29/10/2022,$1303.59
924,370Z,Pace,Treacher,441-78-3725,85-2972996,08/01/1952,M,2,Pace Treacher,2,09/02/2023,$17514.97
925,Neon,Ulises,McGiff,558-61-3145,21-3225287,21/06/1974,M,5,Ulises McGiff,14,17/02/2023,$2421.46
926,X-Type,Golda,Ricarde,735-71-7046,46-0216170,11/07/1975,F,5,Golda Ricarde,4,09/09/2022,$9382.06
927,Baja,Mercie,Bugdall,774-17-4690,87-3091605,01/10/2003,F,3,Mercie Bugdall,2,24/08/2023,$11842.21
928,Civic,Duane,Yemm,842-35-3891,72-1196863,12/03/1956,M,4,Duane Yemm,3,06/05/2022,$12207.85
929,Tribeca,Antonio,Mowett,246-58-9805,51-7065655,26/02/1968,M,1,Antonio Mowett,4,24/06/2023,$4108.70
930,Cayenne,Alie,Trevillion,258-83-2923,59-0169503,02/11/1963,F,2,Alie Trevillion,15,29/12/2022,$5032.49
931,500E,Randi,Chamberlaine,594-29-3003,95-2253318,21/08/1992,F,5,Randi Chamberlaine,1,29/07/2023,$3954.55
932,Nubira,Allianora,Bedrosian,190-73-9536,07-5307910,26/07/1969,F,1,Allianora Bedrosian,14,12/04/2023,$5917.14
933,200,Rachael,Tremmil,411-61-8406,01-6097377,03/03/1962,F,6,Rachael Tremmil,12,20/12/2022,$2479.47
934,Echo,Bjorn,MacCartan,873-75-0748,38-2817760,06/05/1995,M,1,Bjorn MacCartan,6,25/02/2023,$4935.65
935,Jetta,Babbie,Brealey,496-27-4184,86-9967753,20/07/1979,F,2,Babbie Brealey,4,04/10/2023,$1085.16
936,Clubman,Celisse,Francescotti,880-05-0252,03-7600148,14/01/1952,F,1,Celisse Francescotti,13,07/05/2023,$12598.14
937,Frontier,Ransom,Twigg,514-86-9032,85-9649812,15/12/1985,M,2,Ransom Twigg,6,29/12/2022,$17903.57
938,SLK-Class,Burtie,Manifold,438-27-1287,09-2675629,16/03/1952,M,3,Burtie Manifold,3,23/02/2023,$17890.14
939,Scirocco,Loleta,Whaley,129-03-6851,74-4100525,04/04/1989,F,1,Loleta Whaley,3,28/04/2022,$12237.16
940,Mountaineer,Pace,Cicchitello,149-52-7865,63-5780210,23/08/1994,M,5,Pace Cicchitello,2,03/10/2023,$8254.46
941,Century,Mitchell,Honeywood,161-68-8626,40-2696150,24/12/1956,M,4,Mitchell Honeywood,11,13/07/2023,$12378.82
942,Accent,Maggee,Hounsom,801-86-8435,79-2707434,28/08/1965,F,4,Maggee Hounsom,4,19/05/2022,$19290.49
943,Riviera,Cash,Fowlie,693-56-6415,72-0170961,26/02/1999,M,6,Cash Fowlie,11,02/12/2022,$1220.97
944,SL-Class,Venus,Middler,784-60-8852,71-4548415,08/03/1997,F,6,Venus Middler,4,26/05/2023,$16162.79
945,Murciélago,Goldy,Gedge,509-29-5778,00-4660982,28/12/1951,F,5,Goldy Gedge,5,11/03/2022,$7055.91
946,Verona,Goldie,Gommery,315-18-2711,69-7647018,05/08/1970,F,4,Goldie Gommery,10,15/06/2023,$15199.04
947,CL,Gil,Toby,604-40-3740,46-0688698,20/02/1979,M,2,Gil Toby,14,17/07/2023,$13241.33
948,XLR,Lee,Barratt,843-73-0916,04-2110042,01/02/1950,F,1,Lee Barratt,10,23/05/2022,$2868.12
949,Civic,Conant,Rilton,555-19-7659,09-8249034,11/06/1990,M,5,Conant Rilton,8,20/06/2022,$1052.27
950,Quest,Jonas,Schachter,493-08-7088,16-9838198,29/03/2001,M,5,Jonas Schachter,15,26/01/2022,$17963.18
951,S-Class,Martguerita,Costar,181-42-5742,63-3569262,09/12/1966,F,1,Martguerita Costar,12,25/09/2023,$16419.64
952,Dakota,Kelsy,Caulkett,715-67-3973,11-3593339,25/09/1956,F,1,Kelsy Caulkett,11,04/01/2022,$11427.82
953,S70,Zachery,Teresi,411-57-4648,52-4602171,25/12/1956,M,1,Zachery Teresi,4,07/06/2022,$14070.57
954,Paseo,Avram,McQuie,342-71-5942,29-7194768,26/08/1951,M,5,Avram McQuie,12,31/05/2023,$17034.92
955,RX,Lucas,Peacocke,629-22-7447,22-6287925,16/01/1976,M,5,Lucas Peacocke,1,15/09/2023,$19101.31
956,Sprinter 2500,Kelley,Knappitt,623-16-4739,99-6190763,04/11/1966,M,3,Kelley Knappitt,10,11/12/2022,$2842.99
957,Monte Carlo,Devlen,Waldock,298-07-6627,41-9149100,22/11/1955,M,6,Devlen Waldock,9,22/05/2022,$4119.00
958,Sienna,Jocelyne,Shiel,492-23-2268,48-2306746,02/06/1989,F,2,Jocelyne Shiel,2,07/02/2022,$576.60
959,525,Deedee,Lisciandro,205-72-1866,41-7956939,22/10/1996,F,1,Deedee Lisciandro,2,20/09/2023,$3680.59
960,Blazer,Norri,Lanaway,255-80-3755,84-5705466,07/04/1965,F,2,Norri Lanaway,2,17/08/2023,$16746.60
961,Sierra 1500,Inger,Sanchis,220-12-0571,81-1942215,22/07/1997,M,4,Inger Sanchis,4,13/03/2022,$5260.08
962,F250,Damon,Bardill,160-07-0861,34-4617953,13/07/1954,M,6,Damon Bardill,1,24/07/2023,$12573.60
963,Passport,Dennet,Beamand,624-23-2168,42-5646808,13/07/1961,M,3,Dennet Beamand,13,01/09/2023,$19732.38
964,Passport,Selina,Merwood,726-59-5767,45-1132897,08/04/1988,F,6,Selina Merwood,8,17/02/2022,$15496.41
965,Cavalier,Jordanna,Errichelli,185-34-0867,79-9252842,12/10/1976,F,4,Jordanna Errichelli,1,04/01/2022,$19761.67
966,Festiva,Mickie,Jellybrand,681-97-3633,48-9326925,02/02/1990,M,5,Mickie Jellybrand,11,26/09/2023,$14690.03
967,Town & Country,Merwin,Giddens,778-23-1353,70-0449806,04/11/2004,M,2,Merwin Giddens,1,07/03/2023,$11764.21
968,SSR,Holly,Tompkins,628-93-7433,43-5869087,08/10/1958,F,6,Holly Tompkins,11,29/05/2022,$9389.61
969,Bonneville,Stevy,Jolliff,848-27-8607,79-1693872,22/04/1983,M,3,Stevy Jolliff,3,15/09/2023,$3870.68
970,Cayman,Joannes,Lahrs,119-55-4958,97-8091589,07/08/1989,F,2,Joannes Lahrs,6,29/04/2022,$14313.47
971,Gemini,Matelda,Wissby,552-34-2473,46-5081846,03/02/1981,F,3,Matelda Wissby,10,06/06/2023,$9840.37
972,Leone,Nicholas,Franschini,587-08-9385,66-9512495,06/10/1995,M,4,Nicholas Franschini,11,04/10/2022,$2937.23
973,Mazda3,Kinna,de Pinna,358-92-2662,67-4533780,10/02/1988,F,2,Kinna de Pinna,13,22/07/2023,$11979.85
974,Magnum,Kim,Bonsey,735-42-2287,08-6600800,12/12/1974,M,4,Kim Bonsey,10,06/05/2022,$5312.17
975,Corrado,Charity,Roland,835-42-2910,01-9824869,02/12/1956,F,5,Charity Roland,3,02/01/2023,$1706.56
976,Expedition,Clarette,Yerbury,727-64-2125,16-5293890,20/01/1985,F,2,Clarette Yerbury,9,11/04/2022,$19412.46
977,Somerset,Vicky,Kinleyside,352-09-8409,14-3954542,28/10/1964,F,6,Vicky Kinleyside,2,31/12/2022,$2742.79
978,Camaro,Lucais,Kingdom,320-39-5615,94-8983305,26/06/1956,M,4,Lucais Kingdom,12,29/07/2022,$16073.23
979,Yukon,Bevan,Lusted,119-22-6835,12-0077785,11/07/1992,M,2,Bevan Lusted,12,25/02/2022,$12594.58
980,Century,Everett,Everal,526-16-3385,19-6199769,28/10/1982,M,4,Everett Everal,5,26/05/2022,$15921.94
981,XK,Aurelea,Howells,791-11-2872,63-9199497,12/05/1974,F,4,Aurelea Howells,4,31/01/2022,$1284.48
982,Continental,Anissa,Arlt,755-80-6823,94-6589114,28/09/1956,F,5,Anissa Arlt,7,03/03/2023,$11561.38
983,S-Series,Curt,McKeller,671-49-6972,24-2090647,06/07/1987,M,4,Curt McKeller,2,07/08/2022,$7957.28
984,Camry Solara,Pedro,Cescoti,789-01-9231,88-1829784,30/10/1993,M,2,Pedro Cescoti,3,24/09/2023,$9630.62
985,Voyager,Heall,Jones,186-89-4830,84-1004378,30/01/1957,M,6,Heall Jones,11,24/03/2022,$4319.98
986,PT Cruiser,Gerianne,Jecks,723-92-4018,20-3571440,22/04/1983,F,3,Gerianne Jecks,9,11/02/2023,$6826.95
987,Caprice,Donavon,Secretan,633-36-7469,62-5329035,01/11/1988,M,4,Donavon Secretan,15,21/10/2022,$9756.21
988,Rainier,Boy,Tortice,639-50-2464,61-6504401,14/10/1991,M,4,Boy Tortice,13,19/12/2022,$2325.41
989,Tacoma Xtra,Cleveland,Creamen,169-55-1772,39-2778798,28/07/1987,M,5,Cleveland Creamen,7,23/12/2022,$2642.23
990,Focus,Adeline,Pilling,221-98-6139,23-2731141,10/06/1980,F,3,Adeline Pilling,3,09/04/2023,$6031.60
991,Vision,Farleigh,Sibbson,608-50-3425,04-2755408,29/12/1987,M,5,Farleigh Sibbson,14,15/05/2023,$7475.43
992,IPL G,Isabeau,Gever,116-91-6576,69-6423771,09/08/1952,F,2,Isabeau Gever,5,16/10/2022,$14523.62
993,1500 Club Coupe,Hollyanne,Southwick,727-95-1940,84-0530862,17/12/1993,F,5,Hollyanne Southwick,9,07/01/2023,$890.57
994,300,Porter,Ivanchikov,494-38-8220,22-0478383,17/07/1989,M,4,Porter Ivanchikov,9,08/07/2022,$10098.75
995,Taurus,Bill,Phillp,581-16-0731,94-5926000,23/11/1966,M,4,Bill Phillp,10,10/04/2022,$16225.20
996,Accord,Georgetta,Harbord,619-29-1075,51-0182568,06/06/1971,F,6,Georgetta Harbord,7,20/07/2023,$13165.06
997,Villager,Gratia,Ilbert,338-68-9205,48-1981312,29/01/1979,F,4,Gratia Ilbert,12,09/03/2023,$3435.60
998,Amigo,Silvain,Chapling,436-03-2969,65-3223032,03/06/1987,M,1,Silvain Chapling,1,08/09/2023,$11986.38
999,Civic,Marysa,Longman,754-95-2967,06-7822127,15/12/1993,F,5,Marysa Longman,1,28/02/2023,$14806.15
1000,Tribute,Wendall,Arnaud,240-18-5244,07-7751631,04/04/2003,M,1,Wendall Arnaud,10,04/01/2023,$18089.04
